STATUT	Order ID	Product	Quantity Ordered	Price	Order	Purchase Address
Sales_November_2019.csv	282250	USB-C Charging Cable	1	12	43773	Los Angeles
Sales_November_2019.csv	282251	AA Batteries (4-pack)	2	4	43780	San Francisco
Sales_November_2019.csv	282252	Lightning Charging Cable	1	15	43778	San Francisco
Sales_November_2019.csv	282253	Bose SoundSport Headphones	1	100	43790	Portland
Sales_November_2019.csv	282254	AA Batteries (4-pack)	2	4	43792	Austin
Sales_November_2019.csv	282255	Lightning Charging Cable	1	15	43793	San Francisco
Sales_November_2019.csv	282256	AAA Batteries (4-pack)	2	3	43779	Seattle
Sales_November_2019.csv	282257	AAA Batteries (4-pack)	1	3	43790	Seattle
Sales_November_2019.csv	282258	Lightning Charging Cable	1	15	43798	San Francisco
Sales_November_2019.csv	282259	Apple Airpods Headphones	1	150	43793	Seattle
Sales_November_2019.csv	282260	Wired Headphones	1	12	43799	Dallas
Sales_November_2019.csv	282261	AA Batteries (4-pack)	1	4	43796	Boston
Sales_November_2019.csv	282262	Apple Airpods Headphones	1	150	43790	Portland
Sales_November_2019.csv	282263	AAA Batteries (4-pack)	2	3	43778	Boston
Sales_November_2019.csv	282264	Wired Headphones	2	12	43776	Dallas
Sales_November_2019.csv	282265	AA Batteries (4-pack)	1	4	43779	Seattle
Sales_November_2019.csv	282266	AA Batteries (4-pack)	1	4	43770	Austin
Sales_November_2019.csv	282267	Apple Airpods Headphones	1	150	43773	New York City
Sales_November_2019.csv	282268	Macbook Pro Laptop	1	1700	43782	San Francisco
Sales_November_2019.csv	282269	Bose SoundSport Headphones	1	100	43770	San Francisco
Sales_November_2019.csv	282270	USB-C Charging Cable	1	12	43799	Los Angeles
Sales_November_2019.csv	282271	AA Batteries (4-pack)	1	4	43797	San Francisco
Sales_November_2019.csv	282272	AAA Batteries (4-pack)	1	3	43775	San Francisco
Sales_November_2019.csv	282273	AA Batteries (4-pack)	1	4	43780	Seattle
Sales_November_2019.csv	282274	USB-C Charging Cable	1	12	43781	New York City
Sales_November_2019.csv	282275	Apple Airpods Headphones	1	150	43774	New York City
Sales_November_2019.csv	282276	USB-C Charging Cable	1	12	43785	Boston
Sales_November_2019.csv	282277	AA Batteries (4-pack)	3	4	43784	Austin
Sales_November_2019.csv	282278	Flatscreen TV	1	300	43770	Los Angeles
Sales_November_2019.csv	282279	AAA Batteries (4-pack)	1	3	43793	Atlanta
Sales_November_2019.csv	282280	Bose SoundSport Headphones	1	100	43792	Los Angeles
Sales_November_2019.csv	282281	Lightning Charging Cable	1	15	43794	San Francisco
Sales_November_2019.csv	282281	AA Batteries (4-pack)	1	4	43794	San Francisco
Sales_November_2019.csv	282282	20in Monitor	1	110	43789	Seattle
Sales_November_2019.csv	282283	Google Phone	1	600	43784	Atlanta
Sales_November_2019.csv	282283	iPhone	1	700	43784	Atlanta
Sales_November_2019.csv	282284	USB-C Charging Cable	1	12	43799	Dallas
Sales_November_2019.csv	282285	Bose SoundSport Headphones	1	100	43793	Los Angeles
Sales_November_2019.csv	282286	USB-C Charging Cable	1	12	43790	San Francisco
Sales_November_2019.csv	282287	Flatscreen TV	1	300	43770	Atlanta
Sales_November_2019.csv	282288	Lightning Charging Cable	1	15	43777	Portland
Sales_November_2019.csv	282289	AA Batteries (4-pack)	1	4	43773	Seattle
Sales_November_2019.csv	282290	Vareebadd Phone	1	400	43798	Seattle
Sales_November_2019.csv	282291	Lightning Charging Cable	1	15	43777	Austin
Sales_November_2019.csv	282292	Apple Airpods Headphones	1	150	43775	San Francisco
Sales_November_2019.csv	282293	AAA Batteries (4-pack)	2	3	43772	San Francisco
Sales_November_2019.csv	282294	Apple Airpods Headphones	1	150	43798	San Francisco
Sales_November_2019.csv	282295	27in 4K Gaming Monitor	1	390	43796	Boston
Sales_November_2019.csv	282296	Apple Airpods Headphones	1	150	43774	Los Angeles
Sales_November_2019.csv	282297	AAA Batteries (4-pack)	1	3	43783	Austin
Sales_November_2019.csv	282298	USB-C Charging Cable	1	12	43784	Los Angeles
Sales_November_2019.csv	282299	Lightning Charging Cable	1	15	43771	San Francisco
Sales_November_2019.csv	282300	Bose SoundSport Headphones	1	100	43794	Dallas
Sales_November_2019.csv	282301	iPhone	1	700	43771	San Francisco
Sales_November_2019.csv	282302	AAA Batteries (4-pack)	6	3	43782	New York City
Sales_November_2019.csv	282303	Lightning Charging Cable	1	15	43794	Seattle
Sales_November_2019.csv	282303	27in 4K Gaming Monitor	1	390	43794	Seattle
Sales_November_2019.csv	282304	27in 4K Gaming Monitor	1	390	43793	Boston
Sales_November_2019.csv	282305	20in Monitor	1	110	43771	Atlanta
Sales_November_2019.csv	282306	Wired Headphones	2	12	43779	Portland
Sales_November_2019.csv	282307	Vareebadd Phone	1	400	43772	Austin
Sales_November_2019.csv	282307	USB-C Charging Cable	1	12	43772	Austin
Sales_November_2019.csv	282307	Bose SoundSport Headphones	1	100	43772	Austin
Sales_November_2019.csv	282308	AAA Batteries (4-pack)	1	3	43779	Austin
Sales_November_2019.csv	282309	Google Phone	1	600	43776	Los Angeles
Sales_November_2019.csv	282309	USB-C Charging Cable	1	12	43776	Los Angeles
Sales_November_2019.csv	282310	Apple Airpods Headphones	1	150	43791	Atlanta
Sales_November_2019.csv	282311	AAA Batteries (4-pack)	3	3	43790	Seattle
Sales_November_2019.csv	282312	Lightning Charging Cable	1	15	43794	New York City
Sales_November_2019.csv	282312	AA Batteries (4-pack)	1	4	43794	New York City
Sales_November_2019.csv	282313	Lightning Charging Cable	1	15	43779	Los Angeles
Sales_November_2019.csv	282314	20in Monitor	1	110	43778	Atlanta
Sales_November_2019.csv	282315	27in 4K Gaming Monitor	1	390	43799	San Francisco
Sales_November_2019.csv	282316	Bose SoundSport Headphones	1	100	43786	Seattle
Sales_November_2019.csv	282317	Wired Headphones	1	12	43798	New York City
Sales_November_2019.csv	282318	Lightning Charging Cable	1	15	43772	Seattle
Sales_November_2019.csv	282319	Bose SoundSport Headphones	1	100	43795	Dallas
Sales_November_2019.csv	282320	iPhone	1	700	43793	Dallas
Sales_November_2019.csv	282320	Lightning Charging Cable	1	15	43793	Dallas
Sales_November_2019.csv	282321	USB-C Charging Cable	1	12	43772	Seattle
Sales_November_2019.csv	282322	34in Ultrawide Monitor	1	380	43774	Portland
Sales_November_2019.csv	282323	Apple Airpods Headphones	1	150	43789	Dallas
Sales_November_2019.csv	282324	Lightning Charging Cable	1	15	43771	Atlanta
Sales_November_2019.csv	282325	Bose SoundSport Headphones	1	100	43789	New York City
Sales_November_2019.csv	282326	27in 4K Gaming Monitor	1	390	43786	Los Angeles
Sales_November_2019.csv	282327	USB-C Charging Cable	1	12	43797	Portland
Sales_November_2019.csv	282328	USB-C Charging Cable	1	12	43788	Dallas
Sales_November_2019.csv	282329	Apple Airpods Headphones	1	150	43797	Atlanta
Sales_November_2019.csv	282330	ThinkPad Laptop	1	1000	43784	Dallas
Sales_November_2019.csv	282331	AA Batteries (4-pack)	3	4	43789	Seattle
Sales_November_2019.csv	282332	Wired Headphones	1	12	43792	Austin
Sales_November_2019.csv	282333	AAA Batteries (4-pack)	1	3	43787	Los Angeles
Sales_November_2019.csv	282334	Wired Headphones	1	12	43796	Los Angeles
Sales_November_2019.csv	282335	AAA Batteries (4-pack)	1	3	43793	San Francisco
Sales_November_2019.csv	282336	Wired Headphones	1	12	43795	Dallas
Sales_November_2019.csv	282337	AA Batteries (4-pack)	1	4	43780	Boston
Sales_November_2019.csv	282338	AAA Batteries (4-pack)	1	3	43781	New York City
Sales_November_2019.csv	282339	USB-C Charging Cable	1	12	43771	Portland
Sales_November_2019.csv	282340	Lightning Charging Cable	1	15	43794	Boston
Sales_November_2019.csv	282341	ThinkPad Laptop	1	1000	43791	Los Angeles
Sales_November_2019.csv	282342	USB-C Charging Cable	1	12	43773	Los Angeles
Sales_November_2019.csv	282343	iPhone	1	700	43772	Los Angeles
Sales_November_2019.csv	282344	27in FHD Monitor	1	150	43770	Los Angeles
Sales_November_2019.csv	282345	Lightning Charging Cable	1	15	43794	Boston
Sales_November_2019.csv	282346	Apple Airpods Headphones	1	150	43795	Los Angeles
Sales_November_2019.csv	282347	Lightning Charging Cable	1	15	43794	Atlanta
Sales_November_2019.csv	282348	USB-C Charging Cable	1	12	43778	Los Angeles
Sales_November_2019.csv	282349	Apple Airpods Headphones	1	150	43777	Seattle
Sales_November_2019.csv	282350	ThinkPad Laptop	1	1000	43796	New York City
Sales_November_2019.csv	282351	Wired Headphones	3	12	43797	Boston
Sales_November_2019.csv	282352	Bose SoundSport Headphones	1	100	43792	Portland
Sales_November_2019.csv	282353	Bose SoundSport Headphones	1	100	43778	Atlanta
Sales_November_2019.csv	282354	Apple Airpods Headphones	1	150	43776	Los Angeles
Sales_November_2019.csv	282355	USB-C Charging Cable	2	12	43787	Atlanta
Sales_November_2019.csv	282356	Bose SoundSport Headphones	1	100	43799	Los Angeles
Sales_November_2019.csv	282357	Bose SoundSport Headphones	1	100	43790	Dallas
Sales_November_2019.csv	282358	34in Ultrawide Monitor	1	380	43770	New York City
Sales_November_2019.csv	282359	34in Ultrawide Monitor	1	380	43775	San Francisco
Sales_November_2019.csv	282360	AA Batteries (4-pack)	1	4	43798	Los Angeles
Sales_November_2019.csv	282361	Apple Airpods Headphones	1	150	43778	San Francisco
Sales_November_2019.csv	282362	Apple Airpods Headphones	1	150	43788	Boston
Sales_November_2019.csv	282363	AAA Batteries (4-pack)	1	3	43782	San Francisco
Sales_November_2019.csv	282364	Lightning Charging Cable	1	15	43776	New York City
Sales_November_2019.csv	282365	AAA Batteries (4-pack)	1	3	43780	Los Angeles
Sales_November_2019.csv	282366	ThinkPad Laptop	1	1000	43793	New York City
Sales_November_2019.csv	282367	Bose SoundSport Headphones	1	100	43793	Boston
Sales_November_2019.csv	282368	34in Ultrawide Monitor	1	380	43791	Austin
Sales_November_2019.csv	282369	USB-C Charging Cable	2	12	43773	Portland
Sales_November_2019.csv	282370	Wired Headphones	1	12	43795	San Francisco
Sales_November_2019.csv	282371	Lightning Charging Cable	1	15	43788	Los Angeles
Sales_November_2019.csv	282372	AA Batteries (4-pack)	1	4	43780	New York City
Sales_November_2019.csv	282373	AAA Batteries (4-pack)	3	3	43770	Los Angeles
Sales_November_2019.csv	282374	AA Batteries (4-pack)	1	4	43784	New York City
Sales_November_2019.csv	282375	Lightning Charging Cable	1	15	43783	Dallas
Sales_November_2019.csv	282376	iPhone	1	700	43784	San Francisco
Sales_November_2019.csv	282377	Flatscreen TV	1	300	43792	San Francisco
Sales_November_2019.csv	282378	Wired Headphones	1	12	43779	Los Angeles
Sales_November_2019.csv	282379	USB-C Charging Cable	1	12	43795	Seattle
Sales_November_2019.csv	282380	Lightning Charging Cable	1	15	43780	New York City
Sales_November_2019.csv	282381	Wired Headphones	1	12	43784	San Francisco
Sales_November_2019.csv	282382	27in FHD Monitor	1	150	43790	New York City
Sales_November_2019.csv	282383	AA Batteries (4-pack)	3	4	43773	New York City
Sales_November_2019.csv	282384	Lightning Charging Cable	1	15	43791	San Francisco
Sales_November_2019.csv	282385	20in Monitor	1	110	43775	New York City
Sales_November_2019.csv	282386	AA Batteries (4-pack)	1	4	43781	San Francisco
Sales_November_2019.csv	282387	AA Batteries (4-pack)	1	4	43788	Boston
Sales_November_2019.csv	282388	USB-C Charging Cable	1	12	43793	San Francisco
Sales_November_2019.csv	282389	AAA Batteries (4-pack)	1	3	43791	New York City
Sales_November_2019.csv	282390	Apple Airpods Headphones	1	150	43785	San Francisco
Sales_November_2019.csv	282391	AAA Batteries (4-pack)	3	3	43772	New York City
Sales_November_2019.csv	282392	iPhone	1	700	43788	New York City
Sales_November_2019.csv	282393	Wired Headphones	2	12	43795	Los Angeles
Sales_November_2019.csv	282394	Lightning Charging Cable	1	15	43788	San Francisco
Sales_November_2019.csv	282395	Flatscreen TV	1	300	43783	Los Angeles
Sales_November_2019.csv	282396	USB-C Charging Cable	1	12	43799	Atlanta
Sales_November_2019.csv	282397	AAA Batteries (4-pack)	1	3	43793	San Francisco
Sales_November_2019.csv	282398	Bose SoundSport Headphones	1	100	43782	Portland
Sales_November_2019.csv	282399	Bose SoundSport Headphones	1	100	43799	Dallas
Sales_November_2019.csv	282400	Bose SoundSport Headphones	1	100	43789	Atlanta
Sales_November_2019.csv	282401	Flatscreen TV	1	300	43774	New York City
Sales_November_2019.csv	282402	Lightning Charging Cable	1	15	43772	New York City
Sales_November_2019.csv	282403	AAA Batteries (4-pack)	2	3	43781	Los Angeles
Sales_November_2019.csv	282404	USB-C Charging Cable	1	12	43785	Los Angeles
Sales_November_2019.csv	282405	AAA Batteries (4-pack)	4	3	43779	Portland
Sales_November_2019.csv	282406	Google Phone	1	600	43771	Seattle
Sales_November_2019.csv	282406	USB-C Charging Cable	1	12	43771	Seattle
Sales_November_2019.csv	282406	Wired Headphones	1	12	43771	Seattle
Sales_November_2019.csv	282407	20in Monitor	1	110	43774	New York City
Sales_November_2019.csv	282408	USB-C Charging Cable	1	12	43787	Seattle
Sales_November_2019.csv	282409	AA Batteries (4-pack)	3	4	43773	Boston
Sales_November_2019.csv	282410	Wired Headphones	1	12	43792	Atlanta
Sales_November_2019.csv	282411	AAA Batteries (4-pack)	2	3	43784	San Francisco
Sales_November_2019.csv	282412	34in Ultrawide Monitor	1	380	43790	Los Angeles
Sales_November_2019.csv	282413	Apple Airpods Headphones	1	150	43797	Los Angeles
Sales_November_2019.csv	282414	Wired Headphones	1	12	43775	San Francisco
Sales_November_2019.csv	282415	AA Batteries (4-pack)	1	4	43779	Portland
Sales_November_2019.csv	282416	ThinkPad Laptop	1	1000	43792	Seattle
Sales_November_2019.csv	282417	iPhone	1	700	43795	San Francisco
Sales_November_2019.csv	282418	Google Phone	1	600	43782	Dallas
Sales_November_2019.csv	282419	Google Phone	1	600	43776	New York City
Sales_November_2019.csv	282420	Bose SoundSport Headphones	1	100	43790	San Francisco
Sales_November_2019.csv	282421	20in Monitor	1	110	43799	Seattle
Sales_November_2019.csv	282422	Lightning Charging Cable	1	15	43778	San Francisco
Sales_November_2019.csv	282423	Vareebadd Phone	1	400	43797	New York City
Sales_November_2019.csv	282424	Apple Airpods Headphones	1	150	43782	Atlanta
Sales_November_2019.csv	282425	AAA Batteries (4-pack)	1	3	43788	Austin
Sales_November_2019.csv	282426	34in Ultrawide Monitor	1	380	43779	Seattle
Sales_November_2019.csv	282427	27in FHD Monitor	1	150	43792	Los Angeles
Sales_November_2019.csv	282428	Flatscreen TV	1	300	43771	Seattle
Sales_November_2019.csv	282429	USB-C Charging Cable	1	12	43770	San Francisco
Sales_November_2019.csv	282430	27in FHD Monitor	1	150	43776	Atlanta
Sales_November_2019.csv	282431	AAA Batteries (4-pack)	1	3	43777	Boston
Sales_November_2019.csv	282432	34in Ultrawide Monitor	1	380	43777	Seattle
Sales_November_2019.csv	282433	34in Ultrawide Monitor	1	380	43781	Seattle
Sales_November_2019.csv	282434	USB-C Charging Cable	1	12	43788	San Francisco
Sales_November_2019.csv	282435	34in Ultrawide Monitor	1	380	43772	Boston
Sales_November_2019.csv	282436	Apple Airpods Headphones	1	150	43777	Los Angeles
Sales_November_2019.csv	282437	Lightning Charging Cable	1	15	43775	Dallas
Sales_November_2019.csv	282438	Lightning Charging Cable	1	15	43781	New York City
Sales_November_2019.csv	282439	USB-C Charging Cable	1	12	43783	Los Angeles
Sales_November_2019.csv	282440	USB-C Charging Cable	1	12	43774	San Francisco
Sales_November_2019.csv	282441	Lightning Charging Cable	1	15	43793	New York City
Sales_November_2019.csv	282442	AAA Batteries (4-pack)	1	3	43789	San Francisco
Sales_November_2019.csv	282443	Wired Headphones	1	12	43778	Austin
Sales_November_2019.csv	282444	AA Batteries (4-pack)	1	4	43774	Atlanta
Sales_November_2019.csv	282445	Lightning Charging Cable	1	15	43775	Dallas
Sales_November_2019.csv	282446	AAA Batteries (4-pack)	1	3	43794	Atlanta
Sales_November_2019.csv	282447	Google Phone	1	600	43797	Boston
Sales_November_2019.csv	282448	ThinkPad Laptop	1	1000	43776	Seattle
Sales_November_2019.csv	282449	Macbook Pro Laptop	1	1700	43797	Los Angeles
Sales_November_2019.csv	282450	AAA Batteries (4-pack)	1	3	43793	San Francisco
Sales_November_2019.csv	282451	USB-C Charging Cable	2	12	43779	Austin
Sales_November_2019.csv	282452	AAA Batteries (4-pack)	2	3	43780	San Francisco
Sales_November_2019.csv	282453	Apple Airpods Headphones	1	150	43784	New York City
Sales_November_2019.csv	282454	USB-C Charging Cable	1	12	43796	Atlanta
Sales_November_2019.csv	282455	Apple Airpods Headphones	1	150	43779	San Francisco
Sales_November_2019.csv	282456	Lightning Charging Cable	1	15	43787	Atlanta
Sales_November_2019.csv	282457	ThinkPad Laptop	1	1000	43795	Atlanta
Sales_November_2019.csv	282458	Lightning Charging Cable	1	15	43775	Los Angeles
Sales_November_2019.csv	282459	USB-C Charging Cable	1	12	43776	Atlanta
Sales_November_2019.csv	282460	Bose SoundSport Headphones	1	100	43785	Los Angeles
Sales_November_2019.csv	282461	USB-C Charging Cable	1	12	43773	San Francisco
Sales_November_2019.csv	282462	Flatscreen TV	1	300	43793	New York City
Sales_November_2019.csv	282463	AAA Batteries (4-pack)	1	3	43781	Boston
Sales_November_2019.csv	282464	Macbook Pro Laptop	1	1700	43799	San Francisco
Sales_November_2019.csv	282464	USB-C Charging Cable	2	12	43799	San Francisco
Sales_November_2019.csv	282465	Wired Headphones	1	12	43783	San Francisco
Sales_November_2019.csv	282466	Bose SoundSport Headphones	1	100	43784	New York City
Sales_November_2019.csv	282467	Lightning Charging Cable	1	15	43791	San Francisco
Sales_November_2019.csv	282468	AAA Batteries (4-pack)	2	3	43777	San Francisco
Sales_November_2019.csv	282469	Wired Headphones	1	12	43798	Atlanta
Sales_November_2019.csv	282470	iPhone	1	700	43778	Los Angeles
Sales_November_2019.csv	282470	Apple Airpods Headphones	1	150	43778	Los Angeles
Sales_November_2019.csv	282471	Apple Airpods Headphones	1	150	43770	New York City
Sales_November_2019.csv	282472	AAA Batteries (4-pack)	1	3	43782	Boston
Sales_November_2019.csv	282473	Apple Airpods Headphones	1	150	43785	Los Angeles
Sales_November_2019.csv	282474	Wired Headphones	1	12	43799	New York City
Sales_November_2019.csv	282475	Lightning Charging Cable	1	15	43779	San Francisco
Sales_November_2019.csv	282476	Vareebadd Phone	1	400	43770	Portland
Sales_November_2019.csv	282476	USB-C Charging Cable	1	12	43770	Portland
Sales_November_2019.csv	282477	USB-C Charging Cable	1	12	43773	Los Angeles
Sales_November_2019.csv	282478	AA Batteries (4-pack)	1	4	43778	San Francisco
Sales_November_2019.csv	282479	Apple Airpods Headphones	1	150	43779	Los Angeles
Sales_November_2019.csv	282480	AAA Batteries (4-pack)	1	3	43780	Boston
Sales_November_2019.csv	282481	34in Ultrawide Monitor	1	380	43779	Boston
Sales_November_2019.csv	282482	AA Batteries (4-pack)	1	4	43773	San Francisco
Sales_November_2019.csv	282483	Bose SoundSport Headphones	1	100	43770	Portland
Sales_November_2019.csv	282484	Flatscreen TV	1	300	43783	Dallas
Sales_November_2019.csv	282485	34in Ultrawide Monitor	1	380	43774	Dallas
Sales_November_2019.csv	282486	AA Batteries (4-pack)	1	4	43776	San Francisco
Sales_November_2019.csv	282487	AAA Batteries (4-pack)	3	3	43796	New York City
Sales_November_2019.csv	282488	Bose SoundSport Headphones	1	100	43795	San Francisco
Sales_November_2019.csv	282489	USB-C Charging Cable	1	12	43799	Los Angeles
Sales_November_2019.csv	282490	Bose SoundSport Headphones	1	100	43782	Portland
Sales_November_2019.csv	282491	USB-C Charging Cable	1	12	43774	San Francisco
Sales_November_2019.csv	282492	AAA Batteries (4-pack)	1	3	43780	San Francisco
Sales_November_2019.csv	282493	USB-C Charging Cable	1	12	43798	Seattle
Sales_November_2019.csv	282494	Apple Airpods Headphones	1	150	43773	San Francisco
Sales_November_2019.csv	282495	USB-C Charging Cable	1	12	43780	Boston
Sales_November_2019.csv	282496	Apple Airpods Headphones	1	150	43782	San Francisco
Sales_November_2019.csv	282497	USB-C Charging Cable	1	12	43792	Los Angeles
Sales_November_2019.csv	282498	Lightning Charging Cable	1	15	43785	San Francisco
Sales_November_2019.csv	282499	Apple Airpods Headphones	1	150	43796	Portland
Sales_November_2019.csv	282500	Wired Headphones	1	12	43784	San Francisco
Sales_November_2019.csv	282501	Bose SoundSport Headphones	1	100	43799	Boston
Sales_November_2019.csv	282502	Apple Airpods Headphones	1	150	43787	San Francisco
Sales_November_2019.csv	282503	Lightning Charging Cable	1	15	43782	New York City
Sales_November_2019.csv	282504	Apple Airpods Headphones	1	150	43773	Los Angeles
Sales_November_2019.csv	282505	iPhone	1	700	43790	San Francisco
Sales_November_2019.csv	282506	20in Monitor	1	110	43786	San Francisco
Sales_November_2019.csv	282507	Apple Airpods Headphones	1	150	43787	Atlanta
Sales_November_2019.csv	282508	Lightning Charging Cable	1	15	43776	Atlanta
Sales_November_2019.csv	282509	34in Ultrawide Monitor	1	380	43779	Boston
Sales_November_2019.csv	282510	USB-C Charging Cable	1	12	43790	New York City
Sales_November_2019.csv	282511	iPhone	1	700	43791	Boston
Sales_November_2019.csv	282512	Apple Airpods Headphones	1	150	43783	San Francisco
Sales_November_2019.csv	282513	AA Batteries (4-pack)	1	4	43796	Los Angeles
Sales_November_2019.csv	282514	Bose SoundSport Headphones	1	100	43783	Seattle
Sales_November_2019.csv	282515	Wired Headphones	1	12	43774	San Francisco
Sales_November_2019.csv	282516	Bose SoundSport Headphones	1	100	43795	San Francisco
Sales_November_2019.csv	282517	AA Batteries (4-pack)	1	4	43774	Atlanta
Sales_November_2019.csv	282518	AAA Batteries (4-pack)	1	3	43773	New York City
Sales_November_2019.csv	282519	Wired Headphones	1	12	43775	Boston
Sales_November_2019.csv	282520	AAA Batteries (4-pack)	1	3	43790	Atlanta
Sales_November_2019.csv	282521	Apple Airpods Headphones	1	150	43775	Portland
Sales_November_2019.csv	282522	Apple Airpods Headphones	1	150	43774	Portland
Sales_November_2019.csv	282523	Apple Airpods Headphones	1	150	43780	Los Angeles
Sales_November_2019.csv	282524	AAA Batteries (4-pack)	1	3	43790	Los Angeles
Sales_November_2019.csv	282525	USB-C Charging Cable	1	12	43777	San Francisco
Sales_November_2019.csv	282526	AA Batteries (4-pack)	1	4	43771	Portland
Sales_November_2019.csv	282527	USB-C Charging Cable	1	12	43790	Dallas
Sales_November_2019.csv	282528	34in Ultrawide Monitor	1	380	43778	Portland
Sales_November_2019.csv	282529	27in FHD Monitor	1	150	43793	San Francisco
Sales_November_2019.csv	282529	AAA Batteries (4-pack)	1	3	43793	San Francisco
Sales_November_2019.csv	282530	USB-C Charging Cable	1	12	43774	Los Angeles
Sales_November_2019.csv	282531	AAA Batteries (4-pack)	1	3	43786	San Francisco
Sales_November_2019.csv	282532	Lightning Charging Cable	1	15	43787	Atlanta
Sales_November_2019.csv	282533	AAA Batteries (4-pack)	1	3	43771	New York City
Sales_November_2019.csv	282534	27in FHD Monitor	1	150	43786	Los Angeles
Sales_November_2019.csv	282535	USB-C Charging Cable	1	12	43770	San Francisco
Sales_November_2019.csv	282536	27in 4K Gaming Monitor	1	390	43792	San Francisco
Sales_November_2019.csv	282537	27in FHD Monitor	1	150	43799	Portland
Sales_November_2019.csv	282538	Macbook Pro Laptop	1	1700	43784	Austin
Sales_November_2019.csv	282539	27in 4K Gaming Monitor	1	390	43788	Dallas
Sales_November_2019.csv	282540	20in Monitor	1	110	43781	Dallas
Sales_November_2019.csv	282541	AA Batteries (4-pack)	2	4	43783	San Francisco
Sales_November_2019.csv	282542	Apple Airpods Headphones	1	150	43781	San Francisco
Sales_November_2019.csv	282543	27in FHD Monitor	1	150	43799	Dallas
Sales_November_2019.csv	282544	Google Phone	1	600	43770	San Francisco
Sales_November_2019.csv	282545	ThinkPad Laptop	1	1000	43777	New York City
Sales_November_2019.csv	282546	AA Batteries (4-pack)	1	4	43774	Dallas
Sales_November_2019.csv	282547	Lightning Charging Cable	1	15	43797	San Francisco
Sales_November_2019.csv	282548	Apple Airpods Headphones	1	150	43791	Portland
Sales_November_2019.csv	282549	Lightning Charging Cable	1	15	43773	San Francisco
Sales_November_2019.csv	282550	Wired Headphones	1	12	43799	Dallas
Sales_November_2019.csv	282551	LG Washing Machine	1	600	43787	Seattle
Sales_November_2019.csv	282552	AAA Batteries (4-pack)	5	3	43781	Seattle
Sales_November_2019.csv	282553	Google Phone	1	600	43772	New York City
Sales_November_2019.csv	282554	AAA Batteries (4-pack)	1	3	43776	Atlanta
Sales_November_2019.csv	282555	AAA Batteries (4-pack)	1	3	43781	Seattle
Sales_November_2019.csv	282556	34in Ultrawide Monitor	1	380	43797	Austin
Sales_November_2019.csv	282557	AAA Batteries (4-pack)	2	3	43770	San Francisco
Sales_November_2019.csv	282558	iPhone	1	700	43783	Los Angeles
Sales_November_2019.csv	282559	Apple Airpods Headphones	1	150	43787	San Francisco
Sales_November_2019.csv	282560	27in 4K Gaming Monitor	1	390	43778	New York City
Sales_November_2019.csv	282561	USB-C Charging Cable	1	12	43790	Los Angeles
Sales_November_2019.csv	282562	Wired Headphones	1	12	43785	Boston
Sales_November_2019.csv	282563	Bose SoundSport Headphones	1	100	43784	Seattle
Sales_November_2019.csv	282564	27in FHD Monitor	1	150	43775	New York City
Sales_November_2019.csv	282565	USB-C Charging Cable	1	12	43777	Los Angeles
Sales_November_2019.csv	282566	Lightning Charging Cable	1	15	43787	Atlanta
Sales_November_2019.csv	282567	USB-C Charging Cable	1	12	43794	Los Angeles
Sales_November_2019.csv	282568	27in FHD Monitor	1	150	43794	Boston
Sales_November_2019.csv	282569	AAA Batteries (4-pack)	1	3	43783	San Francisco
Sales_November_2019.csv	282570	USB-C Charging Cable	1	12	43792	San Francisco
Sales_November_2019.csv	282570	27in FHD Monitor	1	150	43792	San Francisco
Sales_November_2019.csv	282571	Macbook Pro Laptop	1	1700	43798	New York City
Sales_November_2019.csv	282572	AAA Batteries (4-pack)	1	3	43781	Los Angeles
Sales_November_2019.csv	282573	iPhone	1	700	43796	New York City
Sales_November_2019.csv	282574	27in FHD Monitor	1	150	43794	Boston
Sales_November_2019.csv	282575	iPhone	1	700	43791	San Francisco
Sales_November_2019.csv	282576	iPhone	1	700	43795	Boston
Sales_November_2019.csv	282577	AAA Batteries (4-pack)	2	3	43797	San Francisco
Sales_November_2019.csv	282578	Apple Airpods Headphones	1	150	43772	Los Angeles
Sales_November_2019.csv	282579	AA Batteries (4-pack)	2	4	43798	Dallas
Sales_November_2019.csv	282580	Macbook Pro Laptop	1	1700	43791	Austin
Sales_November_2019.csv	282581	20in Monitor	1	110	43784	Boston
Sales_November_2019.csv	282582	Google Phone	1	600	43775	Dallas
Sales_November_2019.csv	282582	Bose SoundSport Headphones	1	100	43775	Dallas
Sales_November_2019.csv	282583	iPhone	1	700	43786	Los Angeles
Sales_November_2019.csv	282584	27in FHD Monitor	1	150	43798	Los Angeles
Sales_November_2019.csv	282585	Bose SoundSport Headphones	1	100	43778	New York City
Sales_November_2019.csv	282586	27in FHD Monitor	1	150	43783	New York City
Sales_November_2019.csv	282587	Wired Headphones	1	12	43776	San Francisco
Sales_November_2019.csv	282588	Macbook Pro Laptop	1	1700	43784	Dallas
Sales_November_2019.csv	282589	34in Ultrawide Monitor	1	380	43774	San Francisco
Sales_November_2019.csv	282590	Bose SoundSport Headphones	1	100	43795	Los Angeles
Sales_November_2019.csv	282591	AAA Batteries (4-pack)	1	3	43787	Los Angeles
Sales_November_2019.csv	282592	ThinkPad Laptop	1	1000	43795	Los Angeles
Sales_November_2019.csv	282593	Lightning Charging Cable	1	15	43772	Portland
Sales_November_2019.csv	282594	ThinkPad Laptop	1	1000	43792	Boston
